Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep8_Dep6_Tu0.1	2.5119795332952788E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu2	2.8135304398511857E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu3	3.2592458856259117E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu30	1.778292185536095E-4	0.41	colorectal cancer
Colo_rep9_Dep6_Tu0.5	2.4913296359260605E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu20	1.2125355987890513E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu30	1.7047269348286788E-4	0.41	colorectal cancer
Colo_rep3_Dep6_Tu5	3.991249858228797E-5	0.27	ovarian cancer
Colo_rep4_Dep6_Tu3	3.0397278474998463E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu10	6.163151647022656E-5	0.17	colorectal cancer
Colo_rep3_Dep6_Tu40	2.384837935557852E-4	0.43	colorectal cancer
Colo_rep3_Dep6_Tu30	1.8447524417459878E-4	0.41	colorectal cancer
Colo_rep6_Dep6_Tu30	1.8018373852498544E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu50	3.038864662851017E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu50	2.9511998232848455E-4	0.5	colorectal cancer
Colo_rep6_Dep6_Tu2	2.9077247320794977E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu50	2.991784590222291E-4	0.5	colorectal cancer
Colo_rep7_Dep6_Tu50	2.891800910921131E-4	0.49	colorectal cancer
Colo_rep9_Dep6_Tu40	2.3985129534709177E-4	0.43	colorectal cancer
Colo_rep8_Dep6_Tu5	3.65171991129523E-5	0.24	ovarian cancer
Colo_rep1_Dep6_Tu20	1.209950403363837E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	2.81277204362335E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu30	1.768872468120598E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	2.457966660247476E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu0.1	2.3969172927274033E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu3	3.2845700558332944E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu0.1	2.6806235696856964E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu10	6.221691764397116E-5	0.16	colorectal cancer
Colo_rep4_Dep6_Tu30	1.8128543969240442E-4	0.41	colorectal cancer
Colo_rep2_Dep6_Tu2	2.87116706966186E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu5	3.501325040414796E-5	0.24	ovarian cancer
Colo_rep8_Dep6_Tu50	2.953368066891767E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu5	3.649878766159937E-5	0.24	ovarian cancer
Colo_rep6_Dep6_Tu50	3.011787485977032E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu0.5	2.7209213930448118E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu20	1.1785631659485999E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	2.3649381605829453E-4	0.43	colorectal cancer
Colo_rep7_Dep6_Tu0.3	2.418897814794876E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu30	1.803859809179983E-4	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	1.1572760815152453E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	5.764719681299213E-5	0.16	colorectal cancer
Colo_rep9_Dep6_Tu0.1	2.1814333112962935E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu0.3	2.3205681272417128E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu20	1.1785397294999166E-4	0.23	colorectal cancer
Colo_rep3_Dep6_Tu3	3.1013990409331725E-5	0.2	ovarian cancer
Colo_rep4_Dep6_Tu2	3.1583401586542184E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu0.1	2.5531298327952806E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu0.3	2.3679966637957193E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu0.3	2.266914865370355E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu10	6.174569142736516E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu0.3	2.6403141308409873E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu0.5	2.7319342161779985E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu10	5.7581125457685415E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu1	2.5424385340465336E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu5	4.208577691743351E-5	0.27	ovarian cancer
Colo_rep10_Dep6_Tu40	2.4721398808683347E-4	0.43	colorectal cancer
Colo_rep10_Dep6_Tu0.5	2.958025224436264E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu1	2.3357477137944227E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu20	1.1484952440952943E-4	0.23	colorectal cancer
Colo_rep6_Dep6_Tu10	6.094059328262406E-5	0.17	colorectal cancer
Colo_rep10_Dep6_Tu3	2.8491975359043635E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu30	1.8541240921220162E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu0.1	2.4721282271476493E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu5	3.508797684046169E-5	0.24	ovarian cancer
Colo_rep7_Dep6_Tu0.1	2.480937296188056E-5	0.18	ovarian cancer
Colo_rep6_Dep6_Tu40	2.3813272647503145E-4	0.43	colorectal cancer
Colo_rep8_Dep6_Tu2	2.9013136148735117E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu0.5	2.5387516402517986E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu20	1.17892426547221E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	2.200635811019628E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu5	3.73362207450901E-5	0.24	ovarian cancer
Colo_rep9_Dep6_Tu1	2.716602866304008E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu0.5	2.6374345503155872E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu3	3.298568027426521E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu0.3	2.4074584859426738E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu30	1.863994474918677E-4	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	5.6635512811080007E-5	0.17	colorectal cancer
Colo_rep2_Dep6_Tu40	2.4397580368713906E-4	0.43	colorectal cancer
Colo_rep3_Dep6_Tu0.1	2.4521046926955392E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu1	2.2456771732243085E-5	0.18	ovarian cancer
Colo_rep8_Dep6_Tu1	2.4759805255442873E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu1	2.8516454638613814E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu40	2.3837742254552533E-4	0.47	colorectal cancer
Colo_rep5_Dep6_Tu10	5.5688103806678266E-5	0.16	colorectal cancer
Colo_rep2_Dep6_Tu0.3	2.525852273806964E-5	0.18	ovarian cancer
Colo_rep10_Dep6_Tu30	1.8830629056004739E-4	0.41	colorectal cancer
Colo_rep1_Dep6_Tu40	2.3965100037297402E-4	0.43	colorectal cancer
Colo_rep6_Dep6_Tu0.1	2.433436343426571E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu40	2.4991591516374396E-4	0.42	colorectal cancer
Colo_rep1_Dep6_Tu50	3.032437468303653E-4	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	2.51571907723294E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu20	1.124942029902254E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu10	5.843843450155334E-5	0.17	colorectal cancer
Colo_rep6_Dep6_Tu5	3.4648851150881E-5	0.24	ovarian cancer
Colo_rep9_Dep6_Tu5	3.482938737986331E-5	0.24	ovarian cancer
Colo_rep3_Dep6_Tu50	2.904668671048857E-4	0.5	colorectal cancer
Colo_rep5_Dep6_Tu1	2.5720982358562224E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu3	3.2069419786681443E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu1	2.2255647246760457E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu1	2.569066611272341E-5	0.18	ovarian cancer
Colo_rep5_Dep6_Tu2	2.8084237522963934E-5	0.18	ovarian cancer
Colo_rep4_Dep6_Tu40	2.4460236883887363E-4	0.43	colorectal cancer
Colo_rep2_Dep6_Tu20	1.147945069232211E-4	0.23	colorectal cancer
Colo_rep4_Dep6_Tu0.5	2.8526774249113574E-5	0.18	ovarian cancer
Colo_rep2_Dep6_Tu5	3.873625928981135E-5	0.24	ovarian cancer
Colo_rep2_Dep6_Tu3	3.065124672005475E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu10	5.8959775226104E-5	0.17	colorectal cancer
Colo_rep8_Dep6_Tu0.5	2.8336982969182936E-5	0.18	ovarian cancer
Colo_rep7_Dep6_Tu3	3.22793471324877E-5	0.2	ovarian cancer
Colo_rep3_Dep6_Tu0.5	2.7159350134551688E-5	0.18	ovarian cancer
Colo_rep3_Dep6_Tu20	1.1615631704191861E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu2	2.683620830454292E-5	0.18	ovarian cancer
Colo_rep9_Dep6_Tu50	2.987341704881836E-4	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	2.6950491247332344E-5	0.18	ovarian cancer
Colo_rep1_Dep6_Tu3	3.264602833170373E-5	0.18	ovarian cancer
Colo9345_rep1_Dep6_Tu5	1.2369380008202382E-4	0.23	colorectal cancer
Colo9345_rep8_Dep6_Tu30	1.67157111737615E-4	0.34	colorectal cancer
Colo9345_rep5_Dep6_Tu1	3.713090688041795E-5	0.24	ovarian cancer
Colo9345_rep5_Dep6_Tu20	2.878725569076307E-4	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu20	2.808845596924591E-4	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu2	5.8167124500484914E-5	0.15	colorectal cancer
Colo9345_rep10_Dep6_Tu10	7.24361435137722E-5	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu10	2.02393936430253E-4	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu30	3.3493556426000495E-4	0.58	colorectal cancer
Colo9345_rep6_Dep6_Tu1	4.157767373421928E-5	0.2	ovarian cancer
Colo9345_rep2_Dep6_Tu10	1.9423145385650203E-4	0.36	colorectal cancer
Colo9345_rep6_Dep6_Tu5	1.2860698842165328E-4	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu10	1.9737435642564174E-4	0.34	colorectal cancer
Colo9345_rep5_Dep6_Tu40	3.657839660116496E-4	0.65	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	2.7132213691615405E-5	0.18	ovarian cancer
Colo9345_rep3_Dep6_Tu10	2.0131552976639826E-4	0.36	colorectal cancer
Colo9345_rep4_Dep6_Tu2	6.0503612996946585E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu20	2.8071391830240865E-4	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu50	3.753972133168265E-4	0.73	colorectal cancer
Colo9345_rep6_Dep6_Tu0.1	2.594775143368071E-5	0.18	ovarian cancer
Colo9345_rep3_Dep6_Tu40	3.694401103621781E-4	0.65	colorectal cancer
Colo9345_rep6_Dep6_Tu3	8.459606482447569E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu50	2.254606176160088E-4	0.49	colorectal cancer
Colo9345_rep1_Dep6_Tu3	7.841237879736336E-5	0.17	colorectal cancer
Colo9345_rep6_Dep6_Tu30	3.376744952758928E-4	0.58	colorectal cancer
Colo9345_rep1_Dep6_Tu20	2.82940416185037E-4	0.5	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	3.190537021768553E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu10	6.908276845107395E-5	0.15	colorectal cancer
Colo9345_rep3_Dep6_Tu1	3.541421411398919E-5	0.09	colorectal cancer
Colo9345_rep7_Dep6_Tu0.1	2.6583225228881955E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu20	2.877698213864906E-4	0.5	colorectal cancer
Colo9345_rep7_Dep6_Tu5	1.2109357813093595E-4	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu50	2.3539419733159845E-4	0.47	colorectal cancer
Colo9345_rep2_Dep6_Tu50	3.8120008326166237E-4	0.73	colorectal cancer
Colo9345_rep10_Dep6_Tu40	2.172970365479422E-4	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu20	1.2365161296611123E-4	0.23	colorectal cancer
Colo9345_rep8_Dep6_Tu3	2.884120107303107E-5	0.2	ovarian cancer
Colo9345_rep5_Dep6_Tu3	8.456422221485181E-5	0.17	colorectal cancer
Colo9345_rep1_Dep6_Tu40	3.7100998038112323E-4	0.65	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	2.1217424040446115E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu1	3.9462648521036E-5	0.24	ovarian cancer
Colo9345_rep10_Dep6_Tu20	1.2250964051708715E-4	0.25	colorectal cancer
Colo9345_rep1_Dep6_Tu1	3.5173102886872264E-5	0.11	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	3.0390114696461783E-5	0.18	ovarian cancer
Colo9345_rep10_Dep6_Tu0.3	2.243721877548138E-5	0.13	ovarian cancer
Colo9345_rep9_Dep6_Tu3	3.257902833240266E-5	0.2	ovarian cancer
Colo9345_rep3_Dep6_Tu0.1	2.4720323822206002E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu20	2.8791135628401126E-4	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	2.693876067870074E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu0.5	2.437266554778937E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu2	2.7374648631167842E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu0.3	2.1592651508702787E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu0.5	3.073305443466622E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu0.1	2.3836222644707534E-5	0.18	ovarian cancer
Colo9345_rep1_Dep6_Tu0.3	2.645284090089161E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu30	3.3581839001985494E-4	0.58	colorectal cancer
Colo9345_rep2_Dep6_Tu2	6.206484193538254E-5	0.15	colorectal cancer
Colo9345_rep4_Dep6_Tu40	3.816211912178376E-4	0.65	colorectal cancer
Colo9345_rep7_Dep6_Tu30	3.350421068695303E-4	0.58	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	2.8917617567493198E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu0.5	3.2850665847322624E-5	0.18	ovarian cancer
Colo9345_rep2_Dep6_Tu1	3.358191167788246E-5	0.09	colorectal cancer
Colo9345_rep2_Dep6_Tu3	8.144095676237459E-5	0.17	colorectal cancer
Colo9345_rep4_Dep6_Tu30	3.3070177423742437E-4	0.58	colorectal cancer
Colo9345_rep7_Dep6_Tu2	6.041371454110719E-5	0.15	colorectal cancer
Colo9345_rep8_Dep6_Tu40	1.981868811780369E-4	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu3	3.353320345388225E-5	0.2	ovarian cancer
Colo9345_rep3_Dep6_Tu0.3	2.8918115164864468E-5	0.18	ovarian cancer
Colo9345_rep5_Dep6_Tu0.1	2.4411607504668316E-5	0.18	ovarian cancer
Colo9345_rep2_Dep6_Tu0.5	2.766764056530979E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu10	2.0307893053287505E-4	0.34	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	2.1639099523869964E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu10	1.890730796240127E-4	0.34	colorectal cancer
Colo9345_rep10_Dep6_Tu2	3.1513610226073646E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu40	7.269079109264927E-6	0.43	colorectal cancer
Colo9345_rep8_Dep6_Tu20	1.1760932452184422E-4	0.23	colorectal cancer
Colo9345_rep3_Dep6_Tu5	1.2880706994641705E-4	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu2	5.861279323850025E-5	0.15	colorectal cancer
Colo9345_rep1_Dep6_Tu30	3.374322994589475E-4	0.58	colorectal cancer
Colo9345_rep10_Dep6_Tu1	2.6794499767792686E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu10	1.9917623064462725E-4	0.34	colorectal cancer
Colo9345_rep3_Dep6_Tu3	8.540158100923583E-5	0.17	colorectal cancer
Colo9345_rep5_Dep6_Tu50	3.839341259638605E-4	0.73	colorectal cancer
Colo9345_rep2_Dep6_Tu40	3.5813276143768585E-4	0.65	colorectal cancer
Colo9345_rep1_Dep6_Tu2	5.8255286952059984E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu5	1.2640827537359418E-4	0.23	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	2.9121069265805915E-5	0.18	ovarian cancer
Colo9345_rep10_Dep6_Tu5	3.798125161767823E-5	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	2.935094520047491E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu10	6.79294241591384E-5	0.16	colorectal cancer
Colo9345_rep9_Dep6_Tu5	3.723356974750054E-5	0.11	colorectal cancer
Colo9345_rep7_Dep6_Tu1	3.783657045248835E-5	0.11	colorectal cancer
Colo9345_rep5_Dep6_Tu5	1.2632823329263417E-4	0.23	colorectal cancer
Colo9345_rep7_Dep6_Tu50	3.8059664369851937E-4	0.73	colorectal cancer
Colo9345_rep3_Dep6_Tu20	2.767319137070714E-4	0.5	colorectal cancer
Colo9345_rep8_Dep6_Tu1	2.7296507801604108E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu5	1.2291158756104958E-4	0.23	colorectal cancer
Colo9345_rep10_Dep6_Tu30	1.5619728918634648E-4	0.32	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	2.54105956168259E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu2	2.9570691706515135E-5	0.2	ovarian cancer
Colo9345_rep7_Dep6_Tu0.3	2.7532470570569673E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu3	8.137143819816466E-5	0.21	colorectal cancer
Colo9345_rep3_Dep6_Tu0.5	2.8687182278352803E-5	0.18	ovarian cancer
Colo9345_rep8_Dep6_Tu50	2.2937634506116583E-4	0.49	colorectal cancer
Colo9345_rep2_Dep6_Tu30	3.3884965179772556E-4	0.58	colorectal cancer
Colo9345_rep8_Dep6_Tu5	3.5600118322538885E-5	0.11	colorectal cancer
Colo9345_rep1_Dep6_Tu50	3.7517238908278005E-4	0.73	colorectal cancer
Colo9345_rep8_Dep6_Tu0.1	2.512537769320033E-5	0.18	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	3.071836917825146E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu1	2.8337189031798237E-5	0.18	ovarian cancer
Colo9345_rep7_Dep6_Tu3	8.584689279679577E-5	0.17	colorectal cancer
Colo9345_rep9_Dep6_Tu40	1.952984187263208E-4	0.43	colorectal cancer
Colo9345_rep3_Dep6_Tu2	5.986289449833682E-5	0.15	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	2.989519632467732E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu0.3	2.8588834560477787E-5	0.18	ovarian cancer
Colo9345_rep9_Dep6_Tu30	1.6240935321667566E-4	0.32	colorectal cancer
Colo9345_rep6_Dep6_Tu40	3.7277113385673834E-4	0.65	colorectal cancer
Colo9345_rep10_Dep6_Tu0.1	2.279470128796335E-5	0.18	ovarian cancer
Colo9345_rep4_Dep6_Tu50	3.7739470030380363E-4	0.73	colorectal cancer
Ov79_rep2_Dep6_Tu5	3.407066958740624E-5	0.24	ovarian cancer
Ov79_rep8_Dep6_Tu30	9.602850157490797E-5	0.46	ovarian cancer
Ov79_rep6_Dep6_Tu0.3	2.6088696767896938E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu3	2.4553868277653674E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu50	1.6002449773407383E-4	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu50	1.5758176850640197E-4	0.41	colorectal cancer
Ov79_rep4_Dep6_Tu50	1.5295106172975593E-4	0.41	colorectal cancer
Ov79_rep2_Dep6_Tu3	2.2591827162543454E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu1	2.4597806356614755E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu5	3.0417429172694697E-5	0.2	ovarian cancer
Ov79_rep3_Dep6_Tu1	2.567642329406012E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu3	2.3819366068755048E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu0.3	2.171461033729363E-5	0.13	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.817377800311978E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu0.5	2.456226454340393E-5	0.18	ovarian cancer
Ov79_rep3_Dep6_Tu0.3	2.810775195071385E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu50	1.5071538410794242E-4	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu0.3	2.2251223107195388E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu2	2.821590179074297E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu30	9.257013834585009E-5	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu50	1.5715781295475565E-4	0.41	colorectal cancer
Ov79_rep6_Dep6_Tu0.5	2.585695471601933E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu2	2.6932273876628633E-5	0.18	ovarian cancer
Ov79_rep3_Dep6_Tu30	9.196241970968682E-5	0.46	ovarian cancer
Ov79_rep9_Dep6_Tu3	2.5797886907006987E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu2	2.9886401352123453E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu1	2.682896782783405E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu5	3.349257486607455E-5	0.2	ovarian cancer
Ov79_rep2_Dep6_Tu0.3	2.4560893729418917E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu20	7.090976054472271E-5	0.34	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	2.5039165928028172E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu10	4.44802217691989E-5	0.3	ovarian cancer
Ov79_rep4_Dep6_Tu30	9.681639242188937E-5	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu10	4.395485581212999E-5	0.27	ovarian cancer
Ov79_rep7_Dep6_Tu3	2.4982067826380372E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu50	1.5290600821552653E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu0.5	2.4681740170292644E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu40	1.1796133119212645E-4	0.23	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	2.4331101315117924E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu0.1	2.1481894031488435E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu5	3.566745469355639E-5	0.2	ovarian cancer
Ov79_rep9_Dep6_Tu30	9.010219046094396E-5	0.23	colorectal cancer
Ov79_rep2_Dep6_Tu0.1	2.6965338182557706E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu20	6.760757905531095E-5	0.38	ovarian cancer
Ov79_rep7_Dep6_Tu5	3.288661803792571E-5	0.2	ovarian cancer
Ov79_rep2_Dep6_Tu10	4.4659779174587366E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	2.5288364919778025E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu5	3.7479549560587784E-5	0.24	ovarian cancer
Ov79_rep1_Dep6_Tu10	5.256614369615194E-5	0.27	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.4580046296884144E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu10	5.1393186158470414E-5	0.3	ovarian cancer
Ov79_rep2_Dep6_Tu50	1.4983168146583567E-4	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu20	6.441620021972276E-5	0.38	ovarian cancer
Ov79_rep3_Dep6_Tu0.1	2.4165565458599754E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu3	2.5566724659491463E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu2	2.9418190535006438E-5	0.18	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	2.348975929959119E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu3	2.3663775309318384E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu0.3	2.289300328938348E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu3	2.302532650826972E-5	0.18	ovarian cancer
Ov79_rep3_Dep6_Tu10	4.6573774969959756E-5	0.27	ovarian cancer
Ov79_rep3_Dep6_Tu5	3.3891525230351715E-5	0.24	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	2.429535337994636E-5	0.18	ovarian cancer
Ov79_rep8_Dep6_Tu3	2.3543772554101734E-5	0.18	ovarian cancer
Ov79_rep1_Dep6_Tu20	6.766792916762957E-5	0.38	ovarian cancer
Ov79_rep5_Dep6_Tu0.5	2.6122295507220065E-5	0.18	ovarian cancer
Ov79_rep7_Dep6_Tu10	4.3505194555583244E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	2.8156237004552383E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu0.5	2.8325722127555636E-5	0.18	ovarian cancer
Ov79_rep2_Dep6_Tu40	1.2457306590388985E-4	0.23	colorectal cancer
Ov79_rep9_Dep6_Tu10	4.4003670579968485E-5	0.27	ovarian cancer
Ov79_rep3_Dep6_Tu50	1.5786629472959134E-4	0.41	colorectal cancer
Ov79_rep10_Dep6_Tu50	1.5120295540397105E-4	0.41	colorectal cancer
Ov79_rep1_Dep6_Tu30	8.939272545522552E-5	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu20	7.081336438055859E-5	0.38	ovarian cancer
Ov79_rep6_Dep6_Tu40	1.1617643787913549E-4	0.23	colorectal cancer
Ov79_rep6_Dep6_Tu20	7.136218750536185E-5	0.38	ovarian cancer
Ov79_rep10_Dep6_Tu30	9.469822448939334E-5	0.46	ovarian cancer
Ov79_rep4_Dep6_Tu0.1	2.366082020172482E-5	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu20	6.718952293746623E-5	0.38	ovarian cancer
Ov79_rep2_Dep6_Tu30	9.474851860216224E-5	0.23	colorectal cancer
Ov79_rep5_Dep6_Tu40	1.157387540841553E-4	0.23	colorectal cancer
Ov79_rep8_Dep6_Tu0.3	2.2624861416049747E-5	0.18	ovarian cancer
Ov79_rep4_Dep6_Tu40	1.274026065019973E-4	0.23	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	2.6637279605569684E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu10	4.818896193026577E-5	0.27	ovarian cancer
Ov79_rep8_Dep6_Tu1	2.3705319992725342E-5	0.18	ovarian cancer
Ov79_rep9_Dep6_Tu2	2.6194129567152424E-5	0.18	ovarian cancer
Ov79_rep6_Dep6_Tu0.1	2.396933902699819E-5	0.18	ovarian cancer
