Sample ID	Log-likelihood ratio	Predicted tumor burden	Predicted sample class
Colo_rep5_Dep6_Tu50	0.0017809599864685064	0.48	colorectal cancer
Colo_rep6_Dep6_Tu2	4.4453571161552657E-4	0.01	ovarian cancer
Colo_rep10_Dep6_Tu50	0.0016135049636842541	0.48	colorectal cancer
Colo_rep7_Dep6_Tu50	0.0012499869348771941	0.41	colorectal cancer
Colo_rep9_Dep6_Tu40	0.0014398672385373882	0.48	colorectal cancer
Colo_rep8_Dep6_Tu5	3.893714546831983E-4	0.11	ovarian cancer
Colo_rep1_Dep6_Tu20	5.553849641574537E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu2	3.8459271083436913E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu30	6.30215168382529E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.1	3.960130504104738E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu0.1	3.185999861672265E-4	0.01	breast cancer
Colo_rep9_Dep6_Tu3	4.7480318172979656E-4	0.01	breast cancer
Colo_rep2_Dep6_Tu0.1	3.498602425333366E-4	0.01	breast cancer
Colo_rep8_Dep6_Tu10	4.0854215341518157E-4	0.01	colorectal cancer
Colo_rep4_Dep6_Tu30	0.001120590165442977	0.23	colorectal cancer
Colo_rep2_Dep6_Tu2	3.799843328947888E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu5	4.1696960672237227E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu50	0.0014186795270324374	0.41	colorectal cancer
Colo_rep5_Dep6_Tu5	4.4232644127065163E-4	0.01	ovarian cancer
Colo_rep6_Dep6_Tu50	0.001372980752613227	0.47	colorectal cancer
Colo_rep5_Dep6_Tu0.5	3.5899438669987965E-4	0.01	colorectal cancer
Colo_rep4_Dep6_Tu20	8.55260095933475E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu40	0.0010594420321812102	0.41	colorectal cancer
Colo_rep7_Dep6_Tu0.3	3.6492755424157654E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu30	0.001335752484411704	0.41	colorectal cancer
Colo_rep10_Dep6_Tu20	7.090858069448373E-4	0.23	colorectal cancer
Colo_rep9_Dep6_Tu10	4.4601611530572084E-4	0.11	ovarian cancer
Colo_rep9_Dep6_Tu0.1	3.5247381180197396E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu0.3	4.1463444553609927E-4	0.01	ovarian cancer
Colo_rep8_Dep6_Tu20	9.240808851163997E-4	0.22	ovarian cancer
Colo_rep3_Dep6_Tu3	2.7515348853094984E-4	0.21	colorectal cancer
Colo_rep4_Dep6_Tu2	3.6257531352019897E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu0.1	2.943791401119441E-4	0.01	colorectal cancer
Colo_rep4_Dep6_Tu0.3	4.1189308438853667E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu0.3	3.715197904170326E-4	0.01	breast cancer
Colo_rep1_Dep6_Tu10	5.837621329350154E-4	0.15	ovarian cancer
Colo_rep6_Dep6_Tu0.3	4.7262561411912226E-4	0.01	breast cancer
Colo_rep6_Dep6_Tu0.5	3.657823322984835E-4	0.01	cervical cancer
Colo_rep10_Dep6_Tu10	2.1670718878184604E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu1	3.653996726473335E-4	0.01	colorectal cancer
Colo_rep10_Dep6_Tu5	6.867269103611003E-4	0.23	colorectal cancer
Colo_rep10_Dep6_Tu40	0.0013925575130290075	0.41	colorectal cancer
Colo_rep10_Dep6_Tu0.5	3.883628074088762E-4	0.01	ovarian cancer
Colo_rep1_Dep6_Tu1	3.102647128777785E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu20	3.5693887921894353E-4	0.23	colorectal cancer
Colo_rep6_Dep6_Tu10	6.689130878318882E-4	0.21	colorectal cancer
Colo_rep10_Dep6_Tu3	3.6872620001153424E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu30	9.812908635698336E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu0.1	3.166557833091943E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu5	4.105569178018219E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu0.1	3.339343715826371E-4	0.01	colorectal cancer
Colo_rep6_Dep6_Tu40	9.149319867322387E-4	0.41	colorectal cancer
Colo_rep8_Dep6_Tu2	3.926181844916085E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu0.5	3.839828239636718E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu20	8.670050270200504E-4	0.23	colorectal cancer
Colo_rep8_Dep6_Tu0.3	3.824665229726663E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu5	4.2564847316166565E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu1	3.7164409005589175E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu0.5	3.770569964692343E-4	0.01	colorectal cancer
Colo_rep8_Dep6_Tu3	3.727350378864735E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu0.3	3.513727244533929E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu30	0.0012495636241513556	0.41	colorectal cancer
Colo_rep7_Dep6_Tu10	3.667623537851905E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu40	0.0013743223817388865	0.41	colorectal cancer
Colo_rep3_Dep6_Tu0.1	4.075139586639695E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu1	3.7836188783687977E-4	0.01	ovarian cancer
Colo_rep8_Dep6_Tu1	3.694848565133693E-4	0.01	breast cancer
Colo_rep4_Dep6_Tu1	4.465190708434815E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu40	0.0011941626671927664	0.41	colorectal cancer
Colo_rep5_Dep6_Tu10	4.7336491107903843E-4	0.15	ovarian cancer
Colo_rep2_Dep6_Tu0.3	3.205733971599883E-4	0.01	breast cancer
Colo_rep10_Dep6_Tu30	9.063737271342527E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu40	0.0015066443665851634	0.41	colorectal cancer
Colo_rep6_Dep6_Tu0.1	3.4391495455727737E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu40	0.0015065904295523903	0.41	colorectal cancer
Colo_rep1_Dep6_Tu50	0.0019685416558685126	0.5	colorectal cancer
Colo_rep1_Dep6_Tu0.3	3.8593825045191415E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu20	4.0353957359347855E-4	0.18	ovarian cancer
Colo_rep4_Dep6_Tu10	3.1029188756727936E-4	0.17	ovarian cancer
Colo_rep6_Dep6_Tu5	3.9368823005199514E-4	0.01	colorectal cancer
Colo_rep9_Dep6_Tu5	4.3790863460200656E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu50	0.0016147391838467135	0.48	colorectal cancer
Colo_rep5_Dep6_Tu1	4.0706057611248557E-4	0.01	breast cancer
Colo_rep5_Dep6_Tu3	3.6655880216697196E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu1	3.900420789891156E-4	0.01	breast cancer
Colo_rep7_Dep6_Tu1	3.3763375786484705E-4	0.01	colorectal cancer
Colo_rep5_Dep6_Tu2	4.6081248966866787E-4	0.01	cervical cancer
Colo_rep4_Dep6_Tu40	0.0015933852400377764	0.41	colorectal cancer
Colo_rep2_Dep6_Tu20	8.265460518912734E-4	0.41	colorectal cancer
Colo_rep4_Dep6_Tu0.5	3.3081862744116026E-4	0.01	colorectal cancer
Colo_rep2_Dep6_Tu5	4.111863808870762E-4	0.17	colorectal cancer
Colo_rep2_Dep6_Tu3	3.7530422690001876E-4	0.01	ovarian cancer
Colo_rep3_Dep6_Tu10	4.474015461993484E-4	0.11	ovarian cancer
Colo_rep8_Dep6_Tu0.5	3.9417394412412555E-4	0.01	colorectal cancer
Colo_rep7_Dep6_Tu3	3.5776969360500413E-4	0.01	colorectal cancer
Colo_rep3_Dep6_Tu0.5	4.500974055337957E-4	0.01	breast cancer
Colo_rep3_Dep6_Tu20	3.3468871499302955E-4	0.23	colorectal cancer
Colo_rep1_Dep6_Tu2	3.960574323610761E-5	0.01	breast cancer
Colo_rep9_Dep6_Tu50	0.001300193835216261	0.5	colorectal cancer
Colo_rep3_Dep6_Tu0.3	3.9568038636566026E-4	0.01	colorectal cancer
Colo_rep1_Dep6_Tu3	3.6844188004266527E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu5	0.0012419136038222514	0.34	breast cancer
Colo9345_rep8_Dep6_Tu30	0.002183932443721026	0.43	colorectal cancer
Colo9345_rep5_Dep6_Tu1	7.519481592674352E-4	0.21	colorectal cancer
Colo9345_rep5_Dep6_Tu20	0.0012869004505686285	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu20	7.706268087863558E-4	0.6	colorectal cancer
Colo9345_rep6_Dep6_Tu2	9.072234502786174E-4	0.21	colorectal cancer
Colo9345_rep10_Dep6_Tu10	0.00138792110336427	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu10	0.002090097234463106	0.5	colorectal cancer
Colo9345_rep3_Dep6_Tu30	0.0	0	normal
Colo9345_rep6_Dep6_Tu1	6.51382684616576E-4	0.16	colorectal cancer
Colo9345_rep2_Dep6_Tu10	0.001453089186665149	0.5	colorectal cancer
Colo9345_rep6_Dep6_Tu5	0.0015074118965020527	0.26	colorectal cancer
Colo9345_rep5_Dep6_Tu10	0.001637465023229922	0.41	colorectal cancer
Colo9345_rep5_Dep6_Tu40	3.01348768762444E-4	0.77	colorectal cancer
Colo9345_rep1_Dep6_Tu0.1	3.38811840597194E-4	0.01	breast cancer
Colo9345_rep3_Dep6_Tu10	0.0019056359796244798	0.41	colorectal cancer
Colo9345_rep4_Dep6_Tu2	6.664792025220844E-4	0.16	breast cancer
Colo9345_rep2_Dep6_Tu20	9.931039890752977E-4	0.74	colorectal cancer
Colo9345_rep3_Dep6_Tu50	7.50410297293094E-5	0.73	breast cancer
Colo9345_rep6_Dep6_Tu0.1	4.387416456816876E-4	0.01	colorectal cancer
Colo9345_rep3_Dep6_Tu40	2.620872329944991E-4	0.77	colorectal cancer
Colo9345_rep6_Dep6_Tu3	0.001313583813002239	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu50	0.0014600920978310352	0.6	colorectal cancer
Colo9345_rep1_Dep6_Tu3	0.0013404796201275982	0.23	colorectal cancer
Colo9345_rep6_Dep6_Tu30	3.193168619703189E-4	0.77	colorectal cancer
Colo9345_rep1_Dep6_Tu20	0.0010625235996420115	0.73	colorectal cancer
Colo9345_rep4_Dep6_Tu0.5	5.639546383472855E-4	0.16	colorectal cancer
Colo9345_rep9_Dep6_Tu10	0.0013377520283441515	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu1	3.939386031226917E-4	0.17	ovarian cancer
Colo9345_rep7_Dep6_Tu0.1	3.2964908875021757E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu20	5.196540944656663E-4	0.6	colorectal cancer
Colo9345_rep7_Dep6_Tu5	0.0014754552747237467	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu50	0.0012957262547865851	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu50	0.0	0	normal
Colo9345_rep10_Dep6_Tu40	0.0013909793272607143	0.58	colorectal cancer
Colo9345_rep9_Dep6_Tu20	9.814845079080714E-4	0.23	breast cancer
Colo9345_rep8_Dep6_Tu3	5.528362490560833E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu3	0.0014636559753937427	0.23	colorectal cancer
Colo9345_rep1_Dep6_Tu40	1.2016159309675521E-4	0.77	colorectal cancer
Colo9345_rep9_Dep6_Tu0.3	3.873544937344922E-4	0.01	breast cancer
Colo9345_rep4_Dep6_Tu1	6.666470044740957E-4	0.16	colorectal cancer
Colo9345_rep10_Dep6_Tu20	0.0019533088572422316	0.32	colorectal cancer
Colo9345_rep1_Dep6_Tu1	5.20002684088121E-4	0.16	colorectal cancer
Colo9345_rep6_Dep6_Tu50	0.0	0	normal
Colo9345_rep7_Dep6_Tu0.5	5.301243170311287E-4	0.12	colorectal cancer
Colo9345_rep10_Dep6_Tu0.3	3.816760802561046E-4	0.01	ovarian cancer
Colo9345_rep9_Dep6_Tu3	4.939441236497185E-4	0.17	ovarian cancer
Colo9345_rep3_Dep6_Tu0.1	4.347487465220743E-4	0.01	colorectal cancer
Colo9345_rep6_Dep6_Tu20	0.0015531347368320171	0.6	colorectal cancer
Colo9345_rep8_Dep6_Tu0.5	1.7994627077484493E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu0.5	3.2353325830344464E-4	0.01	colorectal cancer
Colo9345_rep9_Dep6_Tu2	4.999316193970125E-4	0.13	ovarian cancer
Colo9345_rep8_Dep6_Tu0.3	3.7041516665655897E-4	0.01	breast cancer
Colo9345_rep6_Dep6_Tu0.5	4.846691997329183E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu0.1	3.218756719931846E-4	0.01	colorectal cancer
Colo9345_rep1_Dep6_Tu0.3	4.151947529320994E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu30	0.0013142459363455915	0.73	colorectal cancer
Colo9345_rep2_Dep6_Tu2	0.0010963865793565879	0.17	colorectal cancer
Colo9345_rep4_Dep6_Tu40	5.652481092284387E-4	0.77	colorectal cancer
Colo9345_rep7_Dep6_Tu30	6.292395525486518E-4	0.73	colorectal cancer
Colo9345_rep5_Dep6_Tu0.3	4.466354980318446E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu0.5	6.225252559022049E-4	0.15	ovarian cancer
Colo9345_rep2_Dep6_Tu1	7.449300633368281E-4	0.17	colorectal cancer
Colo9345_rep2_Dep6_Tu3	6.634264410483881E-4	0.23	colorectal cancer
Colo9345_rep4_Dep6_Tu30	6.837922001707048E-4	0.73	colorectal cancer
Colo9345_rep7_Dep6_Tu2	0.001061108463747871	0.17	colorectal cancer
Colo9345_rep8_Dep6_Tu40	0.0017574299645668151	0.5	colorectal cancer
Colo9345_rep10_Dep6_Tu3	4.6464027948769525E-4	0.17	colorectal cancer
Colo9345_rep3_Dep6_Tu0.3	4.132026062094349E-4	0.01	colorectal cancer
Colo9345_rep5_Dep6_Tu0.1	3.335844757774768E-4	0.01	breast cancer
Colo9345_rep2_Dep6_Tu0.5	3.8851762993892677E-4	0.16	colorectal cancer
Colo9345_rep6_Dep6_Tu10	0.0018533608440331269	0.41	colorectal cancer
Colo9345_rep9_Dep6_Tu0.1	3.527311249412336E-4	0.01	colorectal cancer
Colo9345_rep7_Dep6_Tu10	0.0015078443970111147	0.41	colorectal cancer
Colo9345_rep10_Dep6_Tu2	5.659391951525097E-4	0.15	ovarian cancer
Colo9345_rep7_Dep6_Tu40	0.0	0	normal
Colo9345_rep8_Dep6_Tu20	0.0012278742344792278	0.41	colorectal cancer
Colo9345_rep3_Dep6_Tu5	0.0019415833235204936	0.41	colorectal cancer
Colo9345_rep5_Dep6_Tu2	7.276958050370681E-4	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu30	0.0011068620399755787	0.73	colorectal cancer
Colo9345_rep10_Dep6_Tu1	4.0856598912260875E-4	0.11	ovarian cancer
Colo9345_rep4_Dep6_Tu10	0.0025495040363792488	0.47	colorectal cancer
Colo9345_rep3_Dep6_Tu3	0.0016994247086226293	0.23	colorectal cancer
Colo9345_rep5_Dep6_Tu50	0.0	0	normal
Colo9345_rep2_Dep6_Tu40	0.0	0	normal
Colo9345_rep1_Dep6_Tu2	7.030031558965056E-4	0.16	cervical cancer
Colo9345_rep2_Dep6_Tu5	0.0010619627945833768	0.41	colorectal cancer
Colo9345_rep2_Dep6_Tu0.1	3.615277715802112E-4	0.01	breast cancer
Colo9345_rep10_Dep6_Tu5	8.377549120635504E-4	0.12	colorectal cancer
Colo9345_rep1_Dep6_Tu0.5	5.679270707965976E-4	0.12	ovarian cancer
Colo9345_rep8_Dep6_Tu10	0.0014531791678710074	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu5	5.899810504606749E-4	0.14	breast cancer
Colo9345_rep7_Dep6_Tu1	8.100059936649258E-4	0.16	colorectal cancer
Colo9345_rep5_Dep6_Tu5	0.001380690787392139	0.23	colorectal cancer
Colo9345_rep7_Dep6_Tu50	0.0	0	normal
Colo9345_rep3_Dep6_Tu20	0.0	0	normal
Colo9345_rep8_Dep6_Tu1	3.459724349911167E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu5	0.001191288653930673	0.28	breast cancer
Colo9345_rep10_Dep6_Tu30	0.001138873212956457	0.47	colorectal cancer
Colo9345_rep10_Dep6_Tu0.5	3.2311398592931E-4	0.01	colorectal cancer
Colo9345_rep8_Dep6_Tu2	6.868928113528649E-4	0.17	colorectal cancer
Colo9345_rep7_Dep6_Tu0.3	4.6546973462387685E-4	0.01	colorectal cancer
Colo9345_rep4_Dep6_Tu3	0.001030836652716226	0.17	breast cancer
Colo9345_rep3_Dep6_Tu0.5	5.230709433614275E-4	0.01	breast cancer
Colo9345_rep8_Dep6_Tu50	0.0017538118927532252	0.6	colorectal cancer
Colo9345_rep2_Dep6_Tu30	0.001008632449384816	0.74	colorectal cancer
Colo9345_rep8_Dep6_Tu5	7.237009156653226E-4	0.16	colorectal cancer
Colo9345_rep1_Dep6_Tu50	0.0	0	normal
Colo9345_rep8_Dep6_Tu0.1	2.598997859159368E-4	0.01	ovarian cancer
Colo9345_rep6_Dep6_Tu0.3	4.7790430788349563E-4	0.01	breast cancer
Colo9345_rep9_Dep6_Tu1	4.010472147320021E-4	0.01	breast cancer
Colo9345_rep7_Dep6_Tu3	0.0013341035916478072	0.23	colorectal cancer
Colo9345_rep9_Dep6_Tu40	0.00133931989035317	0.58	colorectal cancer
Colo9345_rep3_Dep6_Tu2	8.868087721242288E-4	0.21	colorectal cancer
Colo9345_rep2_Dep6_Tu0.3	4.988843388833684E-4	0.21	colorectal cancer
Colo9345_rep4_Dep6_Tu0.3	4.2200360518789015E-4	0.01	breast cancer
Colo9345_rep9_Dep6_Tu30	6.392840581249291E-4	0.41	colorectal cancer
Colo9345_rep6_Dep6_Tu40	0.0	0	normal
Colo9345_rep10_Dep6_Tu0.1	3.9251022746081705E-4	0.01	ovarian cancer
Colo9345_rep4_Dep6_Tu50	3.0283173200675506E-4	0.77	breast cancer
Ov79_rep2_Dep6_Tu5	3.654990840141289E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu30	9.440134170634372E-4	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu0.3	4.470511664239089E-4	0.01	breast cancer
Ov79_rep1_Dep6_Tu3	3.474303703808753E-4	0.01	ovarian cancer
Ov79_rep1_Dep6_Tu50	0.001390473293932336	0.41	ovarian cancer
Ov79_rep7_Dep6_Tu50	0.0011271644289889827	0.41	ovarian cancer
Ov79_rep4_Dep6_Tu50	0.0013151305687388304	0.41	ovarian cancer
Ov79_rep2_Dep6_Tu3	3.608863775066075E-4	0.01	ovarian cancer
Ov79_rep7_Dep6_Tu1	3.4673497770723724E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu5	4.305885172328965E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu1	3.9944179593516527E-4	0.01	breast cancer
Ov79_rep5_Dep6_Tu3	3.128044662900594E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu0.3	3.604076754938189E-4	0.01	ovarian cancer
Ov79_rep8_Dep6_Tu2	2.873896644605544E-4	0.17	colorectal cancer
Ov79_rep1_Dep6_Tu0.5	3.628721647263015E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu0.3	4.305062660350349E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu50	0.0011481666015927421	0.54	ovarian cancer
Ov79_rep9_Dep6_Tu0.3	3.702959944307175E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu2	3.458210559946795E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu30	7.759243091065779E-4	0.41	colorectal cancer
Ov79_rep5_Dep6_Tu50	0.0012010049475751224	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu0.5	3.654834416812398E-4	0.01	cervical cancer
Ov79_rep2_Dep6_Tu2	3.6307220210991353E-4	0.01	colorectal cancer
Ov79_rep3_Dep6_Tu30	8.32576878150757E-4	0.21	breast cancer
Ov79_rep9_Dep6_Tu3	4.766717953387152E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu2	4.483234189369033E-4	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu1	3.6400215008845446E-4	0.01	cervical cancer
Ov79_rep6_Dep6_Tu5	4.2410120684547176E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu0.3	3.232855584135836E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu20	0.0010383037611413042	0.23	ovarian cancer
Ov79_rep1_Dep6_Tu0.1	3.163692387203218E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu10	4.3783943392452894E-4	0.17	ovarian cancer
Ov79_rep4_Dep6_Tu30	0.0010377051580059997	0.34	ovarian cancer
Ov79_rep5_Dep6_Tu10	5.187465840098616E-4	0.21	ovarian cancer
Ov79_rep7_Dep6_Tu3	3.6468169998079235E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu50	0.001663173962387925	0.47	ovarian cancer
Ov79_rep10_Dep6_Tu0.5	3.196405177990891E-4	0.01	colorectal cancer
Ov79_rep7_Dep6_Tu40	0.001187489583878373	0.41	colorectal cancer
Ov79_rep7_Dep6_Tu0.1	3.2640662945763646E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu0.1	3.533439998514261E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu5	4.751551145123877E-4	0.11	ovarian cancer
Ov79_rep9_Dep6_Tu30	0.0014488600985261648	0.34	ovarian cancer
Ov79_rep2_Dep6_Tu0.1	3.5071639360003136E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu20	8.983153889038938E-4	0.23	ovarian cancer
Ov79_rep7_Dep6_Tu5	1.6215864160540178E-4	0.13	ovarian cancer
Ov79_rep2_Dep6_Tu10	5.27860838707131E-4	0.21	ovarian cancer
Ov79_rep8_Dep6_Tu0.1	2.4895263583007044E-4	0.01	ovarian cancer
Ov79_rep8_Dep6_Tu5	4.594586598893071E-4	0.11	ovarian cancer
Ov79_rep1_Dep6_Tu10	6.326859723124179E-4	0.17	ovarian cancer
Ov79_rep1_Dep6_Tu1	2.6969937577127524E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu10	4.6449708884956564E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu50	0.0011529233890446738	0.41	colorectal cancer
Ov79_rep3_Dep6_Tu20	5.675227882976833E-4	0.23	colorectal cancer
Ov79_rep3_Dep6_Tu0.1	4.0756641579231236E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu3	3.6910869749713404E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu2	4.0827695596323225E-4	0.11	ovarian cancer
Ov79_rep10_Dep6_Tu0.1	3.7415704365074395E-4	0.01	ovarian cancer
Ov79_rep6_Dep6_Tu3	4.671670332019288E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu0.3	4.115558401834005E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu3	3.4993238311509245E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu10	3.284907124047747E-4	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu5	5.062293054676636E-4	0.15	ovarian cancer
Ov79_rep7_Dep6_Tu0.3	3.6422052708853325E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu3	3.323431486528354E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu20	0.0012012927569029586	0.34	ovarian cancer
Ov79_rep5_Dep6_Tu0.5	3.5956922398826225E-4	0.01	breast cancer
Ov79_rep7_Dep6_Tu10	4.73395690513224E-4	0.17	ovarian cancer
Ov79_rep8_Dep6_Tu0.5	3.973505566803896E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu0.5	3.345420806103308E-4	0.01	colorectal cancer
Ov79_rep2_Dep6_Tu40	0.0011090557146452714	0.41	colorectal cancer
Ov79_rep9_Dep6_Tu10	5.952003340196054E-4	0.15	ovarian cancer
Ov79_rep3_Dep6_Tu50	8.644804665973115E-4	0.54	ovarian cancer
Ov79_rep10_Dep6_Tu50	7.769770227356517E-4	0.41	breast cancer
Ov79_rep1_Dep6_Tu30	9.054569778041798E-4	0.23	breast cancer
Ov79_rep8_Dep6_Tu20	9.85505021761256E-4	0.28	ovarian cancer
Ov79_rep6_Dep6_Tu40	7.787572848442368E-4	0.41	ovarian cancer
Ov79_rep6_Dep6_Tu20	6.414811600508395E-4	0.22	ovarian cancer
Ov79_rep10_Dep6_Tu30	0.0011927159638168354	0.34	ovarian cancer
Ov79_rep4_Dep6_Tu0.1	3.714514574932628E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu20	7.798890728512508E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu30	7.247056940221794E-4	0.21	breast cancer
Ov79_rep5_Dep6_Tu40	0.0012286747845439753	0.47	ovarian cancer
Ov79_rep8_Dep6_Tu0.3	3.6847940668622816E-4	0.01	breast cancer
Ov79_rep4_Dep6_Tu40	0.0013061270218073075	0.48	colorectal cancer
Ov79_rep3_Dep6_Tu0.5	4.4768242851156583E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu10	5.057579090872022E-4	0.17	ovarian cancer
Ov79_rep8_Dep6_Tu1	3.2505019554419055E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu2	3.7260783879725074E-4	0.01	breast cancer
Ov79_rep6_Dep6_Tu0.1	4.2840140938638457E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu0.1	3.189549131967754E-4	0.01	breast cancer
Ov79_rep10_Dep6_Tu20	8.63588877247177E-4	0.18	ovarian cancer
Ov79_rep5_Dep6_Tu0.3	3.498594254501346E-4	0.01	colorectal cancer
Ov79_rep10_Dep6_Tu5	3.9971713022209077E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu5	3.9171091523887907E-4	0.15	ovarian cancer
Ov79_rep1_Dep6_Tu40	0.0012123935860810062	0.41	ovarian cancer
Ov79_rep8_Dep6_Tu40	0.0010797574119417843	0.47	ovarian cancer
Ov79_rep6_Dep6_Tu50	0.0014296971058168607	0.41	ovarian cancer
Ov79_rep2_Dep6_Tu20	9.37150711252717E-4	0.17	ovarian cancer
Ov79_rep1_Dep6_Tu0.3	3.8484535023660424E-4	0.01	colorectal cancer
Ov79_rep6_Dep6_Tu1	3.2991654405081767E-4	0.01	colorectal cancer
Ov79_rep8_Dep6_Tu10	4.8825135186182596E-4	0.01	colorectal cancer
Ov79_rep9_Dep6_Tu20	9.928473813465139E-4	0.23	ovarian cancer
Ov79_rep6_Dep6_Tu2	4.174611301627747E-4	0.01	ovarian cancer
Ov79_rep10_Dep6_Tu40	0.0013900987197825493	0.47	ovarian cancer
Ov79_rep4_Dep6_Tu1	4.345300785907254E-4	0.01	colorectal cancer
Ov79_rep1_Dep6_Tu2	3.9214580348050467E-4	0.01	breast cancer
Ov79_rep3_Dep6_Tu2	4.0382822205689616E-4	0.01	colorectal cancer
Ov79_rep4_Dep6_Tu2	4.069595089918384E-4	0.01	breast cancer
Ov79_rep9_Dep6_Tu40	9.593452566945842E-4	0.47	ovarian cancer
Ov79_rep4_Dep6_Tu5	5.320498919271274E-4	0.17	ovarian cancer
Ov79_rep2_Dep6_Tu0.5	2.8396219468361934E-4	0.01	colorectal cancer
Ov79_rep5_Dep6_Tu30	9.279171213797272E-4	0.28	ovarian cancer
Ov79_rep3_Dep6_Tu40	0.0016005055040687736	0.52	ovarian cancer
